Plot Title: PercivalNonDiapause,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10631872, SEN S/N: 10631872)","RH, % (LGR S/N: 10631872, SEN S/N: 10631872)","DewPt, °C (LGR S/N: 10631872, SEN S/N: 10631872)","Host Connected (LGR S/N: 10631872, SEN S/N: 10631872)","End Of File (LGR S/N: 10631872, SEN S/N: 10631872)"
2037,11/16/2017 3:00,24.465,66.901,17.936,,
2038,11/16/2017 4:00,24.441,66.927,17.919,,
2039,11/16/2017 5:00,24.465,66.932,17.943,,
2040,11/16/2017 6:00,24.368,66.945,17.854,,
2041,11/16/2017 7:00,24.32,67.026,17.828,,
2042,11/16/2017 8:00,22.709,72.514,17.536,,
2043,11/16/2017 9:00,22.685,70.009,16.956,,
2044,11/16/2017 10:00,22.781,71.853,17.46,,
2045,11/16/2017 11:00,22.685,75.016,18.052,,
2046,11/16/2017 12:00,22.661,72.768,17.545,,
2047,11/16/2017 13:00,22.685,73.153,17.652,,
2048,11/16/2017 14:00,22.685,72.89,17.595,,
2049,11/16/2017 15:00,22.685,72.86,17.588,,
2050,11/16/2017 16:00,22.733,72.665,17.592,,
2051,11/16/2017 17:00,22.685,72.919,17.601,,
2052,11/16/2017 18:00,22.685,72.89,17.595,,
2053,11/16/2017 19:00,22.757,72.669,17.616,,
2054,11/16/2017 20:00,22.781,72.645,17.634,,
2055,11/16/2017 21:00,22.805,72.62,17.651,,
2056,11/16/2017 22:00,22.829,72.508,17.65,,
2057,11/16/2017 23:00,22.829,72.508,17.65,,
2058,11/17/2017 0:00,24.852,67.24,18.385,,
2059,11/17/2017 1:00,24.513,67.09,18.027,,
2060,11/17/2017 2:00,24.417,66.983,17.909,,
2061,11/17/2017 3:00,24.441,66.927,17.919,,
2062,11/17/2017 4:00,24.465,66.901,17.936,,
2063,11/17/2017 5:00,24.441,66.987,17.933,,
2064,11/17/2017 6:00,24.658,66.905,18.121,,
2065,11/17/2017 7:00,24.586,66.983,18.07,,
2066,11/17/2017 8:00,22.877,72.165,17.621,,
2067,11/17/2017 9:00,22.853,72.366,17.642,,
2068,11/17/2017 10:00,22.901,72.169,17.645,,
2069,11/17/2017 11:00,22.901,72.199,17.651,,
2070,11/17/2017 12:00,22.925,72.291,17.695,,
2071,11/17/2017 13:00,22.877,72.517,17.698,,
2072,11/17/2017 14:00,22.781,72.733,17.653,,
2073,11/17/2017 15:00,22.733,72.753,17.611,,
2074,11/17/2017 16:00,22.733,72.694,17.598,,
2075,11/17/2017 17:00,22.709,72.807,17.6,,
2076,11/17/2017 18:00,22.685,73.065,17.633,,
2077,11/17/2017 19:00,22.757,72.699,17.622,,
2078,11/17/2017 20:00,22.781,72.586,17.621,,
2079,11/17/2017 21:00,22.829,72.449,17.637,,
2080,11/17/2017 22:00,22.829,72.273,17.598,,
2081,11/17/2017 23:00,22.853,72.19,17.603,,
2082,11/18/2017 0:00,24.537,66.914,18.008,,
2083,11/18/2017 1:00,24.465,66.871,17.929,,
2084,11/18/2017 2:00,24.441,66.867,17.905,,
2085,11/18/2017 3:00,24.441,66.957,17.926,,
2086,11/18/2017 4:00,24.465,66.901,17.936,,
2087,11/18/2017 5:00,24.441,66.927,17.919,,
2088,11/18/2017 6:00,24.634,66.931,18.104,,
2089,11/18/2017 7:00,24.368,66.885,17.84,,
2090,11/18/2017 8:00,22.733,72.372,17.528,,
2091,11/18/2017 9:00,22.733,72.489,17.554,,
2092,11/18/2017 10:00,22.781,72.264,17.55,,
2093,11/18/2017 11:00,22.853,72.19,17.603,,
2094,11/18/2017 12:00,22.925,72.203,17.675,,
2095,11/18/2017 13:00,22.925,72.233,17.682,,
2096,11/18/2017 14:00,22.877,72.253,17.64,,
2097,11/18/2017 15:00,22.901,72.316,17.677,,
2098,11/18/2017 16:00,22.973,72.154,17.71,,
2099,11/18/2017 17:00,22.997,72.158,17.735,,
2100,11/18/2017 18:00,22.925,72.379,17.714,,
2101,11/18/2017 19:00,22.925,72.555,17.753,,
2102,11/18/2017 20:00,22.829,72.273,17.598,,
2103,11/18/2017 21:00,22.829,72.244,17.592,,
2104,11/18/2017 22:00,22.877,72.429,17.679,,
2105,11/18/2017 23:00,22.853,72.424,17.655,,
2106,11/19/2017 0:00,24.513,66.94,17.991,,
2107,11/19/2017 1:00,24.489,66.876,17.953,,
2108,11/19/2017 2:00,24.465,66.841,17.922,,
2109,11/19/2017 3:00,24.465,66.811,17.914,,
2110,11/19/2017 4:00,24.368,66.915,17.847,,
2111,11/19/2017 5:00,24.489,66.816,17.938,,
2112,11/19/2017 6:00,24.392,67.039,17.9,,
2113,11/19/2017 7:00,24.368,66.945,17.854,,
2114,11/19/2017 8:00,22.781,72.293,17.557,,
2115,11/19/2017 9:00,22.757,72.435,17.565,,
2116,11/19/2017 10:00,22.733,72.665,17.592,,
2117,11/19/2017 11:00,22.709,72.69,17.574,,
2118,11/19/2017 12:00,22.733,72.519,17.56,,
2119,11/19/2017 13:00,22.733,72.519,17.56,,
2120,11/19/2017 14:00,22.685,72.685,17.55,,
2121,11/19/2017 15:00,22.757,72.523,17.584,,
2122,11/19/2017 16:00,22.757,72.494,17.578,,
2123,11/19/2017 17:00,22.757,72.552,17.59,,
2124,11/19/2017 18:00,22.733,72.519,17.56,,
2125,11/19/2017 19:00,22.781,72.557,17.614,,
2126,11/19/2017 20:00,22.805,72.532,17.632,,
2127,11/19/2017 21:00,22.829,72.478,17.643,,
2128,11/19/2017 22:00,22.805,72.737,17.677,,
2129,11/19/2017 23:00,22.805,72.679,17.664,,
2130,11/20/2017 0:00,24.465,67.082,17.979,,
2131,11/20/2017 1:00,24.465,67.052,17.972,,
2132,11/20/2017 2:00,24.441,67.168,17.976,,
2133,11/20/2017 3:00,24.392,67.309,17.964,,
2134,11/20/2017 4:00,24.441,67.288,18.005,,
2135,11/20/2017 5:00,24.441,67.198,17.983,,
2136,11/20/2017 6:00,24.368,67.245,17.925,,
2137,11/20/2017 7:00,24.392,67.189,17.935,,
2138,11/20/2017 8:00,22.877,72.253,17.64,,
2139,11/20/2017 9:00,22.901,72.697,17.76,,
2140,11/20/2017 10:00,22.877,73.774,17.971,,
2141,11/20/2017 11:00,22.877,72.985,17.8,,
2142,11/20/2017 12:00,22.829,73.473,17.86,,
2143,11/20/2017 13:00,22.853,72.776,17.732,,
2144,11/20/2017 14:00,22.805,72.942,17.722,,
2145,11/20/2017 15:00,22.757,73.283,17.75,,
2146,11/20/2017 16:00,22.709,73.216,17.689,,
2147,11/20/2017 17:00,22.709,73.011,17.644,,
2148,11/20/2017 18:00,22.709,72.836,17.606,,
2149,11/20/2017 19:00,22.781,72.762,17.659,,
2150,11/20/2017 20:00,22.829,72.683,17.688,,
2151,11/20/2017 21:00,22.853,72.688,17.712,,
2152,11/20/2017 22:00,22.877,72.605,17.717,,
2153,11/20/2017 23:00,22.925,72.526,17.746,,
2154,11/21/2017 0:00,24.465,67.442,18.064,,
2155,11/21/2017 1:00,24.441,67.378,18.026,,
2156,11/21/2017 2:00,24.417,67.434,18.016,,
2157,11/21/2017 3:00,24.417,67.314,17.988,,
2158,11/21/2017 4:00,24.417,67.344,17.995,,
2159,11/21/2017 5:00,24.417,67.404,18.009,,
2160,11/21/2017 6:00,24.61,67.197,18.144,,
2161,11/21/2017 7:00,24.344,67.391,17.937,,
2162,11/21/2017 8:00,22.805,72.532,17.632,,
2163,11/21/2017 9:00,22.757,72.699,17.622,,
2164,11/21/2017 10:00,22.925,72.614,17.765,,
2165,11/21/2017 11:00,22.877,72.546,17.704,,
2166,11/21/2017 12:00,22.901,72.609,17.741,,
2167,11/21/2017 13:00,22.925,72.467,17.733,,
2168,11/21/2017 14:00,22.925,72.643,17.772,,
2169,11/21/2017 15:00,22.901,72.668,17.754,,
2170,11/21/2017 16:00,22.661,73.877,17.786,,
2171,11/21/2017 17:00,22.613,73.751,17.712,,
2172,11/21/2017 18:00,22.589,73.718,17.682,,
2173,11/21/2017 19:00,22.565,73.859,17.689,,
2174,11/21/2017 20:00,22.589,73.601,17.657,,
2175,11/21/2017 21:00,22.661,73.323,17.666,,
2176,11/21/2017 22:00,22.661,73.382,17.679,,
2177,11/21/2017 23:00,22.709,73.245,17.695,,
2178,11/22/2017 0:00,24.368,67.545,17.996,,
2179,11/22/2017 1:00,24.344,67.571,17.979,,
2180,11/22/2017 2:00,24.32,67.566,17.955,,
2181,11/22/2017 3:00,24.32,67.566,17.955,,
2182,11/22/2017 4:00,24.32,67.596,17.962,,
2183,11/22/2017 5:00,24.32,67.536,17.948,,
2184,11/22/2017 6:00,24.248,67.554,17.883,,
2185,11/22/2017 7:00,24.296,67.892,18.009,,
2186,11/22/2017 8:00,22.589,73.484,17.632,,
2187,11/22/2017 9:00,22.613,73.489,17.656,,
2188,11/22/2017 10:00,22.613,73.518,17.662,,
2189,11/22/2017 11:00,22.781,72.937,17.698,,
2190,11/22/2017 12:00,22.877,72.048,17.595,,
2191,11/22/2017 13:00,22.709,73.391,17.727,,
2192,11/22/2017 14:00,22.733,72.665,17.592,,
2193,11/22/2017 15:00,22.757,72.611,17.603,,
2194,11/22/2017 16:00,22.901,71.993,17.606,,
2195,11/22/2017 17:00,22.925,71.939,17.617,,
2196,11/22/2017 18:00,22.901,72.023,17.612,,
2197,11/22/2017 19:00,22.901,72.081,17.625,,
2198,11/22/2017 20:00,22.925,71.91,17.611,,
2199,11/22/2017 21:00,22.997,71.894,17.676,,
2200,11/22/2017 22:00,22.997,71.953,17.689,,
2201,11/22/2017 23:00,22.997,71.923,17.683,,
2202,11/23/2017 0:00,24.465,67.172,18,,
2203,11/23/2017 1:00,24.417,67.253,17.974,,
2204,11/23/2017 2:00,24.392,67.279,17.957,,
2205,11/23/2017 3:00,24.392,67.429,17.992,,
2206,11/23/2017 4:00,24.368,67.365,17.954,,
2207,11/23/2017 5:00,24.392,67.249,17.95,,
2208,11/23/2017 6:00,24.344,67.391,17.937,,
2209,11/23/2017 7:00,24.344,67.481,17.958,,
2210,11/23/2017 8:00,22.949,72.061,17.667,,
2211,11/23/2017 9:00,22.949,72.061,17.667,,
2212,11/23/2017 10:00,22.949,72.12,17.68,,
2213,11/23/2017 11:00,22.949,72.12,17.68,,
2214,11/23/2017 12:00,22.925,72.145,17.662,,
2215,11/23/2017 13:00,22.949,72.208,17.699,,
2216,11/23/2017 14:00,22.925,72.115,17.656,,
2217,11/23/2017 15:00,22.949,72.208,17.699,,
2218,11/23/2017 16:00,22.949,72.179,17.693,,
2219,11/23/2017 17:00,22.877,72.429,17.679,,
2220,11/23/2017 18:00,22.853,72.424,17.655,,
2221,11/23/2017 19:00,22.949,72.589,17.783,,
2222,11/23/2017 20:00,22.877,72.517,17.698,,
2223,11/23/2017 21:00,22.925,72.526,17.746,,
2224,11/23/2017 22:00,22.925,72.467,17.733,,
2225,11/23/2017 23:00,22.925,72.467,17.733,,
2226,11/24/2017 0:00,24.344,67.9,18.057,,
2227,11/24/2017 1:00,24.32,67.926,18.04,,
2228,11/24/2017 2:00,24.32,67.806,18.012,,
2229,11/24/2017 3:00,24.344,67.84,18.043,,
2230,11/24/2017 4:00,24.344,67.87,18.05,,
2231,11/24/2017 5:00,24.32,67.806,18.012,,
2232,11/24/2017 6:00,24.272,67.827,17.971,,
2233,11/24/2017 7:00,24.32,67.866,18.026,,
2234,11/24/2017 8:00,22.853,72.541,17.68,,
2235,11/24/2017 9:00,22.853,72.571,17.687,,
2236,11/24/2017 10:00,22.949,72.443,17.751,,
2237,11/24/2017 11:00,22.877,72.751,17.749,,
2238,11/24/2017 12:00,22.829,72.771,17.707,,
2239,11/24/2017 13:00,22.877,72.546,17.704,,
2240,11/24/2017 14:00,22.901,72.726,17.767,,
2241,11/24/2017 15:00,22.829,72.625,17.675,,
2242,11/24/2017 16:00,22.853,72.659,17.706,,
2243,11/24/2017 17:00,22.949,72.677,17.802,,
2244,11/24/2017 18:00,22.925,72.731,17.791,,
2245,11/24/2017 19:00,22.877,72.663,17.73,,
2246,11/24/2017 20:00,22.901,72.551,17.728,,
2247,11/24/2017 21:00,22.949,72.237,17.706,,
2248,11/24/2017 22:00,22.973,72.124,17.704,,
2249,11/24/2017 23:00,22.997,72.158,17.735,,
2250,11/25/2017 0:00,24.465,67.442,18.064,,
2251,11/25/2017 1:00,24.465,67.352,18.043,,
2252,11/25/2017 2:00,24.441,67.318,18.012,,
2253,11/25/2017 3:00,24.417,67.464,18.023,,
2254,11/25/2017 4:00,24.392,67.369,17.978,,
2255,11/25/2017 5:00,24.392,67.369,17.978,,
2256,11/25/2017 6:00,24.344,67.481,17.958,,
2257,11/25/2017 7:00,24.465,67.502,18.078,,
2258,11/25/2017 8:00,23.069,72.143,17.8,,
2259,11/25/2017 9:00,23.117,71.74,17.758,,
2260,11/25/2017 10:00,23.117,71.652,17.738,,
2261,11/25/2017 11:00,23.093,71.883,17.766,,
2262,11/25/2017 12:00,23.117,72.005,17.816,,
2263,11/25/2017 13:00,23.093,71.824,17.753,,
2264,11/25/2017 14:00,22.973,68.371,16.858,,
2265,11/25/2017 15:00,22.997,73.096,17.94,,
2266,11/25/2017 16:00,23.093,73.787,18.182,,
2267,11/25/2017 17:00,23.045,72.49,17.854,,
2268,11/25/2017 18:00,23.045,72.461,17.847,,
2269,11/25/2017 19:00,23.069,72.348,17.846,,
2270,11/25/2017 20:00,22.949,72.648,17.796,,
2271,11/25/2017 21:00,22.973,72.506,17.788,,
2272,11/25/2017 22:00,22.997,72.54,17.818,,
2273,11/25/2017 23:00,23.021,72.603,17.855,,
2274,11/26/2017 0:00,24.513,67.21,18.055,,
2275,11/26/2017 1:00,24.441,67.228,17.99,,
2276,11/26/2017 2:00,24.441,67.078,17.955,,
2277,11/26/2017 3:00,24.441,67.108,17.962,,
2278,11/26/2017 4:00,24.465,67.142,17.993,,
2279,11/26/2017 5:00,24.465,67.172,18,,
2280,11/26/2017 6:00,24.61,66.957,18.087,,
2281,11/26/2017 7:00,24.344,67.241,17.901,,
2282,11/26/2017 8:00,22.877,72.282,17.646,,
2283,11/26/2017 9:00,22.877,72.429,17.679,,
2284,11/26/2017 10:00,22.901,72.58,17.735,,
2285,11/26/2017 11:00,22.901,72.521,17.722,,
2286,11/26/2017 12:00,22.901,72.492,17.716,,
2287,11/26/2017 13:00,22.925,72.321,17.701,,
2288,11/26/2017 14:00,22.781,75.064,18.155,,
2289,11/26/2017 15:00,22.781,72.85,17.678,,
2290,11/26/2017 16:00,22.853,72.951,17.77,,
2291,11/26/2017 17:00,22.925,72.731,17.791,,
2292,11/26/2017 18:00,22.949,72.648,17.796,,
2293,11/26/2017 19:00,22.925,72.672,17.778,,
2294,11/26/2017 20:00,22.853,72.629,17.7,,
2295,11/26/2017 21:00,22.853,72.688,17.712,,
2296,11/26/2017 22:00,22.877,72.575,17.711,,
2297,11/26/2017 23:00,22.877,72.722,17.743,,
2298,11/27/2017 0:00,24.465,67.322,18.036,,
2299,11/27/2017 1:00,24.441,67.258,17.998,,
2300,11/27/2017 2:00,24.417,67.374,18.002,,
2301,11/27/2017 3:00,24.417,67.314,17.988,,
2302,11/27/2017 4:00,24.417,67.223,17.966,,
2303,11/27/2017 5:00,24.417,67.494,18.03,,
2304,11/27/2017 6:00,24.586,67.103,18.099,,
2305,11/27/2017 7:00,24.392,67.519,18.013,,
2306,11/27/2017 8:00,22.805,72.415,17.606,,
2307,11/27/2017 9:00,22.853,74.846,18.178,,
2308,11/27/2017 10:00,22.781,72.703,17.646,,
2309,11/27/2017 11:00,22.877,72.458,17.685,,
2310,11/27/2017 12:00,22.853,72.688,17.712,,
2311,11/27/2017 13:00,22.805,72.679,17.664,,
2312,11/27/2017 14:00,22.901,72.433,17.703,,
2313,11/27/2017 15:00,22.877,72.517,17.698,,
2314,11/27/2017 16:00,22.949,72.355,17.732,,
2315,11/27/2017 17:00,22.925,72.526,17.746,,
2316,11/27/2017 18:00,22.853,72.571,17.687,,
2317,11/27/2017 19:00,22.949,72.531,17.77,,
2318,11/27/2017 20:00,22.565,72.164,17.321,,
2319,11/27/2017 21:00,22.925,72.409,17.72,,
2320,11/27/2017 22:00,22.925,72.321,17.701,,
2321,11/27/2017 23:00,22.925,72.672,17.778,,
2322,11/28/2017 0:00,24.441,67.468,18.047,,
2323,11/28/2017 1:00,24.417,67.584,18.051,,
2324,11/28/2017 2:00,24.417,67.344,17.995,,
2325,11/28/2017 3:00,24.417,67.374,18.002,,
2326,11/28/2017 4:00,24.417,67.253,17.974,,
2327,11/28/2017 5:00,24.417,67.584,18.051,,
2328,11/28/2017 6:00,24.537,67.215,18.079,,
2329,11/28/2017 7:00,24.344,67.121,17.873,,
2330,11/28/2017 8:00,22.805,72.649,17.658,,
2331,11/28/2017 9:00,22.781,72.791,17.666,,
2332,11/28/2017 10:00,22.829,72.654,17.682,,
2333,11/28/2017 11:00,22.829,72.654,17.682,,
2334,11/28/2017 12:00,22.805,72.649,17.658,,
2335,11/28/2017 13:00,22.853,72.6,17.693,,
2336,11/28/2017 14:00,22.805,72.737,17.677,,
2337,11/28/2017 15:00,22.853,72.512,17.674,,
2338,11/28/2017 16:00,22.901,72.433,17.703,,
2339,11/28/2017 17:00,22.901,72.404,17.696,,
2340,11/28/2017 18:00,22.973,72.066,17.691,,
2341,11/28/2017 19:00,23.213,71.964,17.899,,
2342,11/28/2017 20:00,23.117,71.74,17.758,,
2343,11/28/2017 21:00,23.141,71.716,17.775,,
2344,11/28/2017 22:00,23.141,71.598,17.749,,
2345,11/28/2017 23:00,23.165,71.691,17.793,,
2346,11/29/2017 0:00,24.417,67.434,18.016,,
2347,11/29/2017 1:00,24.392,67.339,17.971,,
2348,11/29/2017 2:00,24.368,67.485,17.982,,
2349,11/29/2017 3:00,24.392,67.399,17.985,,
2350,11/29/2017 4:00,24.392,67.369,17.978,,
2351,11/29/2017 5:00,24.368,67.275,17.933,,
2352,11/29/2017 6:00,24.513,67.331,18.084,,
2353,11/29/2017 7:00,24.272,67.318,17.851,,
2354,11/29/2017 8:00,23.045,71.492,17.633,,
2355,11/29/2017 9:00,23.069,71.614,17.683,,
2356,11/29/2017 10:00,22.973,72.799,17.852,,
2357,11/29/2017 11:00,22.973,71.978,17.672,,
2358,11/29/2017 12:00,22.973,71.89,17.652,,
2359,11/29/2017 13:00,22.829,72.244,17.592,,
2360,11/29/2017 14:00,23.165,73.771,18.248,,
2361,11/29/2017 15:00,23.165,72.249,17.916,,
2362,11/29/2017 16:00,23.189,72.166,17.921,,
2363,11/29/2017 17:00,23.213,72.229,17.958,,
2364,11/29/2017 18:00,23.261,72.091,17.974,,
2365,11/29/2017 19:00,23.261,72.62,18.09,,
2366,11/29/2017 20:00,23.141,72.567,17.963,,
2367,11/29/2017 21:00,23.165,72.455,17.961,,
2368,11/29/2017 22:00,23.189,72.283,17.947,,
2369,11/29/2017 23:00,23.213,72.141,17.938,,
2370,11/30/2017 0:00,24.441,67.348,18.019,,
2371,11/30/2017 1:00,24.441,67.558,18.068,,
2372,11/30/2017 2:00,24.368,67.395,17.961,,
2373,11/30/2017 3:00,24.368,67.485,17.982,,
2374,11/30/2017 4:00,24.368,67.365,17.954,,
2375,11/30/2017 5:00,24.392,67.459,17.999,,
2376,11/30/2017 6:00,24.586,67.433,18.177,,
2377,11/30/2017 7:00,24.296,67.382,17.889,,
2378,11/30/2017 8:00,23.093,71.883,17.766,,
2379,11/30/2017 9:00,23.117,72.123,17.842,,
2380,11/30/2017 10:00,23.189,72.077,17.901,,
2381,11/30/2017 11:00,23.165,72.249,17.916,,
2382,11/30/2017 12:00,23.213,71.964,17.899,,
2383,11/30/2017 13:00,23.237,71.969,17.923,,
2384,11/30/2017 14:00,23.213,72.17,17.945,,
2385,11/30/2017 15:00,23.285,71.949,17.965,,
2386,11/30/2017 16:00,23.285,72.272,18.037,,
2387,11/30/2017 17:00,23.285,72.507,18.088,,
2388,11/30/2017 18:00,23.261,72.59,18.083,,
2389,11/30/2017 19:00,23.237,72.762,18.098,,
2390,11/30/2017 20:00,23.189,72.4,17.972,,
2391,11/30/2017 21:00,23.165,72.396,17.948,,
2392,11/30/2017 22:00,23.189,72.459,17.985,,
2393,11/30/2017 23:00,23.213,72.317,17.977,,
2394,12/1/2017 0:00,24.392,67.429,17.992,,
2395,12/1/2017 1:00,24.368,67.425,17.968,,
2396,12/1/2017 2:00,24.344,67.421,17.944,,
2397,12/1/2017 3:00,24.344,67.421,17.944,,
2398,12/1/2017 4:00,24.344,67.421,17.944,,
2399,12/1/2017 5:00,24.344,67.511,17.965,,
2400,12/1/2017 6:00,24.537,67.485,18.143,,
2401,12/1/2017 7:00,24.248,67.554,17.883,,
2402,12/1/2017 8:00,23.093,72.323,17.863,,
2403,12/1/2017 9:00,23.093,72.441,17.889,,
2404,12/1/2017 10:00,23.093,72.382,17.876,,
2405,12/1/2017 11:00,23.141,72.333,17.911,,
2406,12/1/2017 12:00,23.117,72.24,17.868,,
2407,12/1/2017 13:00,23.165,72.132,17.89,,
2408,12/1/2017 14:00,23.141,72.245,17.892,,
2409,12/1/2017 15:00,23.165,72.132,17.89,,
2410,12/1/2017 16:00,23.189,72.195,17.927,,
2411,12/1/2017 17:00,23.237,72.351,18.008,,
2412,12/1/2017 18:00,23.285,72.419,18.069,,
2413,12/1/2017 19:00,23.261,72.561,18.077,,
2414,12/1/2017 20:00,23.165,72.455,17.961,,
2415,12/1/2017 21:00,23.165,72.278,17.923,,
2416,12/1/2017 22:00,23.189,72.166,17.921,,
2417,12/1/2017 23:00,23.213,72.258,17.964,,
2418,12/2/2017 0:00,24.392,67.519,18.013,,
2419,12/2/2017 1:00,24.392,67.489,18.006,,
2420,12/2/2017 2:00,24.368,67.575,18.003,,
2421,12/2/2017 3:00,24.344,67.481,17.958,,
2422,12/2/2017 4:00,24.368,67.395,17.961,,
2423,12/2/2017 5:00,24.368,67.425,17.968,,
2424,12/2/2017 6:00,24.513,67.421,18.105,,
2425,12/2/2017 7:00,24.223,67.669,17.888,,
2426,12/2/2017 8:00,23.093,72.294,17.857,,
2427,12/2/2017 9:00,23.117,72.357,17.894,,
2428,12/2/2017 10:00,23.117,72.445,17.913,,
2429,12/2/2017 11:00,23.117,72.416,17.907,,
2430,12/2/2017 12:00,23.117,72.533,17.932,,
2431,12/2/2017 13:00,23.117,72.475,17.919,,
2432,12/2/2017 14:00,23.141,72.391,17.924,,
2433,12/2/2017 15:00,23.141,72.538,17.956,,
2434,12/2/2017 16:00,23.141,72.421,17.931,,
2435,12/2/2017 17:00,23.141,72.567,17.963,,
2436,12/2/2017 18:00,23.141,72.597,17.969,,
2437,12/2/2017 19:00,23.141,72.655,17.982,,
2438,12/2/2017 20:00,23.141,72.362,17.918,,
2439,12/2/2017 21:00,23.213,72.288,17.971,,
2440,12/2/2017 22:00,23.189,72.4,17.972,,
2441,12/2/2017 23:00,23.213,72.346,17.984,,
2442,12/3/2017 0:00,24.417,67.554,18.044,,
2443,12/3/2017 1:00,24.368,67.545,17.996,,
2444,12/3/2017 2:00,24.368,67.485,17.982,,
2445,12/3/2017 3:00,24.368,67.455,17.975,,
2446,12/3/2017 4:00,24.368,67.485,17.982,,
2447,12/3/2017 5:00,24.296,67.532,17.924,,
2448,12/3/2017 6:00,24.344,67.631,17.994,,
2449,12/3/2017 7:00,24.441,67.258,17.998,,
2450,12/3/2017 8:00,23.261,71.974,17.948,,
2451,12/3/2017 9:00,23.261,71.827,17.915,,
2452,12/3/2017 10:00,23.237,71.91,17.91,,
2453,12/3/2017 11:00,23.189,72.224,17.934,,
2454,12/3/2017 12:00,23.189,72.166,17.921,,
2455,12/3/2017 13:00,23.189,72.019,17.888,,
2456,12/3/2017 14:00,23.189,71.813,17.843,,
2457,12/3/2017 15:00,23.165,71.661,17.786,,
2458,12/3/2017 16:00,23.141,71.892,17.814,,
2459,12/3/2017 17:00,23.141,71.98,17.834,,
2460,12/3/2017 18:00,23.141,71.921,17.821,,
2461,12/3/2017 19:00,23.141,71.804,17.795,,
2462,12/3/2017 20:00,23.189,72.077,17.901,,
2463,12/3/2017 21:00,23.189,72.342,17.96,,
2464,12/3/2017 22:00,23.213,72.464,18.009,,
2465,12/3/2017 23:00,23.189,72.4,17.972,,
2466,12/4/2017 0:00,24.392,67.669,18.049,,
2467,12/4/2017 1:00,24.344,67.661,18.001,,
2468,12/4/2017 2:00,24.344,67.631,17.994,,
2469,12/4/2017 3:00,24.344,67.391,17.937,,
2470,12/4/2017 4:00,24.368,67.515,17.989,,
2471,12/4/2017 5:00,24.344,67.481,17.958,,
2472,12/4/2017 6:00,24.32,67.386,17.913,,
2473,12/4/2017 7:00,24.296,68.011,18.037,,
2474,12/4/2017 8:00,23.237,72.439,18.027,,
2475,12/4/2017 9:00,23.549,54.397,13.834,,
2476,12/4/2017 10:00,23.045,48.332,11.564,,
2477,12/4/2017 11:00,23.045,48.969,11.762,,
2478,12/4/2017 12:00,23.069,49.321,11.893,,
2479,12/4/2017 13:00,23.093,50.117,12.158,,
2480,12/4/2017 14:00,23.069,50.999,12.401,,
2481,12/4/2017 15:00,23.045,49.794,12.015,,
2482,12/4/2017 16:00,23.021,50.044,12.069,,
2483,12/4/2017 17:00,23.045,50.174,12.131,,
2484,12/4/2017 18:00,22.997,50.136,12.075,,
2485,12/4/2017 19:00,22.997,49.502,11.882,,
2486,12/4/2017 20:00,22.997,49.058,11.745,,
2487,12/4/2017 21:00,23.021,48.52,11.6,,
2488,12/4/2017 22:00,23.045,47.95,11.444,,
2489,12/4/2017 23:00,23.045,47.503,11.302,,
2490,12/5/2017 0:00,23.045,47.12,11.18,,
2491,12/5/2017 1:00,22.997,46.57,10.959,,
2492,12/5/2017 2:00,23.045,46.16,10.87,,
2493,12/5/2017 3:00,23.021,46.253,10.878,,
2494,12/5/2017 4:00,23.021,46.093,10.826,,
2495,12/5/2017 5:00,23.045,46,10.817,,
2496,12/5/2017 6:00,23.045,46.224,10.89,,
2497,12/5/2017 7:00,23.045,45.871,10.775,,
2498,12/5/2017 8:00,23.045,45.839,10.765,,
2499,12/5/2017 9:00,22.997,46.826,11.042,,
2500,12/5/2017 10:00,23.093,47.86,11.459,,
2501,12/5/2017 11:00,23.141,48.345,11.655,,
2502,12/5/2017 12:00,23.117,49.486,11.987,,
2503,12/5/2017 13:00,23.069,50.114,12.135,,
2504,12/5/2017 14:00,23.093,50.243,12.196,,
2505,12/5/2017 15:00,23.093,50.465,12.263,,
2506,12/5/2017 16:00,23.117,50.784,12.381,,
2507,12/5/2017 17:00,23.069,50.683,12.307,,
2508,12/5/2017 18:00,23.021,50.677,12.261,,
2509,12/5/2017 19:00,23.021,49.473,11.895,,
2510,12/5/2017 20:00,23.021,48.807,11.69,,
2511,12/5/2017 21:00,23.021,47.947,11.421,,
2512,12/5/2017 22:00,22.997,47.497,11.256,,
2513,12/5/2017 23:00,23.021,47.085,11.147,,
2514,12/6/2017 0:00,23.021,46.797,11.054,,
2515,12/6/2017 1:00,22.997,46.41,10.907,,
2516,12/6/2017 2:00,22.997,46.346,10.887,,
2517,12/6/2017 3:00,22.973,46.215,10.822,,
2518,12/6/2017 4:00,22.973,45.927,10.728,,
2519,12/6/2017 5:00,22.997,46.122,10.813,,
2520,12/6/2017 6:00,22.973,46.183,10.812,,
2521,12/6/2017 7:00,22.973,46.119,10.791,,
2522,12/6/2017 8:00,22.973,46.151,10.801,,
2523,12/6/2017 9:00,23.069,46.803,11.1,,
2524,12/6/2017 10:00,23.093,47.892,11.469,,
2525,12/6/2017 11:00,24.272,58.546,15.649,,
2526,12/6/2017 12:00,23.357,72.315,18.115,,
2527,12/6/2017 13:00,23.141,72.245,17.892,,
2528,12/6/2017 14:00,23.093,72.499,17.902,,
2529,12/6/2017 15:00,23.117,72.328,17.887,,
