"Plot Title: PercivalNonDiapause"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10631872, SEN S/N: 10631872)","RH, % (LGR S/N: 10631872, SEN S/N: 10631872)","Host Connected (LGR S/N: 10631872)","End Of File (LGR S/N: 10631872)"
509,09/13/17 12:00:00 PM,22.589,72.462,,
510,09/13/17 01:00:00 PM,22.589,72.462,,
511,09/13/17 02:00:00 PM,22.661,72.534,,
512,09/13/17 03:00:00 PM,22.613,72.554,,
513,09/13/17 04:00:00 PM,22.637,72.149,,
514,09/13/17 05:00:00 PM,22.637,72.295,,
515,09/13/17 06:00:00 PM,22.685,72.421,,
516,09/13/17 07:00:00 PM,22.685,72.480,,
517,09/13/17 08:00:00 PM,22.613,72.466,,
518,09/13/17 09:00:00 PM,22.661,72.329,,
519,09/13/17 10:00:00 PM,22.661,72.270,,
520,09/13/17 11:00:00 PM,22.709,72.221,,
521,09/14/17 12:00:00 AM,24.441,67.078,,
522,09/14/17 01:00:00 AM,24.441,67.108,,
523,09/14/17 02:00:00 AM,24.417,67.073,,
524,09/14/17 03:00:00 AM,24.417,67.043,,
525,09/14/17 04:00:00 AM,24.417,66.983,,
526,09/14/17 05:00:00 AM,24.392,66.949,,
527,09/14/17 06:00:00 AM,24.513,67.090,,
528,09/14/17 07:00:00 AM,24.368,67.095,,
529,09/14/17 08:00:00 AM,22.589,72.403,,
530,09/14/17 09:00:00 AM,22.565,72.369,,
531,09/14/17 10:00:00 AM,22.589,72.315,,
532,09/14/17 11:00:00 AM,22.589,72.462,,
533,09/14/17 12:00:00 PM,22.589,72.550,,
534,09/14/17 01:00:00 PM,22.589,72.462,,
535,09/14/17 02:00:00 PM,22.565,72.369,,
536,09/14/17 03:00:00 PM,22.565,72.369,,
537,09/14/17 04:00:00 PM,22.613,72.144,,
538,09/14/17 05:00:00 PM,22.637,72.266,,
539,09/14/17 06:00:00 PM,22.637,72.383,,
540,09/14/17 07:00:00 PM,22.589,72.959,,
541,09/14/17 08:00:00 PM,22.565,72.603,,
542,09/14/17 09:00:00 PM,22.589,72.403,,
543,09/14/17 10:00:00 PM,22.589,72.432,,
544,09/14/17 11:00:00 PM,22.613,72.349,,
545,09/15/17 12:00:00 AM,24.465,67.082,,
546,09/15/17 01:00:00 AM,24.465,66.901,,
547,09/15/17 02:00:00 AM,24.441,67.017,,
548,09/15/17 03:00:00 AM,24.441,66.927,,
549,09/15/17 04:00:00 AM,24.441,66.837,,
550,09/15/17 05:00:00 AM,24.441,66.807,,
551,09/15/17 06:00:00 AM,24.610,67.498,,
552,09/15/17 07:00:00 AM,24.392,67.129,,
553,09/15/17 08:00:00 AM,22.493,72.356,,
554,09/15/17 09:00:00 AM,22.565,72.545,,
555,09/15/17 10:00:00 AM,22.637,74.832,,
556,09/15/17 11:00:00 AM,22.685,72.187,,
557,09/15/17 12:00:00 PM,22.661,72.622,,
558,09/15/17 01:00:00 PM,22.613,72.817,,
559,09/15/17 02:00:00 PM,22.637,72.647,,
560,09/15/17 03:00:00 PM,22.589,72.725,,
561,09/15/17 04:00:00 PM,22.589,72.550,,
562,09/15/17 05:00:00 PM,22.685,72.685,,
563,09/15/17 06:00:00 PM,22.565,72.486,,
564,09/15/17 07:00:00 PM,22.541,72.335,,
565,09/15/17 08:00:00 PM,22.541,72.394,,
566,09/15/17 09:00:00 PM,22.613,72.320,,
567,09/15/17 10:00:00 PM,22.685,72.948,,
568,09/15/17 11:00:00 PM,22.637,72.207,,
569,09/16/17 12:00:00 AM,24.417,67.073,,
570,09/16/17 01:00:00 AM,24.417,67.043,,
571,09/16/17 02:00:00 AM,24.417,66.923,,
572,09/16/17 03:00:00 AM,24.392,67.069,,
573,09/16/17 04:00:00 AM,24.417,67.013,,
574,09/16/17 05:00:00 AM,24.417,66.953,,
575,09/16/17 06:00:00 AM,24.513,67.030,,
576,09/16/17 07:00:00 AM,24.417,67.043,,
577,09/16/17 08:00:00 AM,22.637,71.855,,
578,09/16/17 09:00:00 AM,22.685,71.776,,
579,09/16/17 10:00:00 AM,22.685,72.040,,
580,09/16/17 11:00:00 AM,22.685,72.334,,
581,09/16/17 12:00:00 PM,22.637,72.442,,
582,09/16/17 01:00:00 PM,22.613,72.525,,
583,09/16/17 02:00:00 PM,22.589,72.374,,
584,09/16/17 03:00:00 PM,22.685,72.890,,
585,09/16/17 04:00:00 PM,22.709,72.455,,
586,09/16/17 05:00:00 PM,22.757,72.259,,
587,09/16/17 06:00:00 PM,22.805,72.444,,
588,09/16/17 07:00:00 PM,22.829,72.302,,
589,09/16/17 08:00:00 PM,22.757,72.406,,
590,09/16/17 09:00:00 PM,22.781,72.264,,
591,09/16/17 10:00:00 PM,22.805,72.327,,
592,09/16/17 11:00:00 PM,22.805,72.181,,
593,09/17/17 12:00:00 AM,24.441,67.138,,
594,09/17/17 01:00:00 AM,24.417,66.983,,
595,09/17/17 02:00:00 AM,24.417,66.923,,
596,09/17/17 03:00:00 AM,24.417,67.103,,
597,09/17/17 04:00:00 AM,24.392,67.129,,
598,09/17/17 05:00:00 AM,24.392,67.129,,
599,09/17/17 06:00:00 AM,24.392,67.159,,
600,09/17/17 07:00:00 AM,24.320,67.236,,
601,09/17/17 08:00:00 AM,22.733,72.782,,
602,09/17/17 09:00:00 AM,22.757,72.435,,
603,09/17/17 10:00:00 AM,22.733,72.313,,
604,09/17/17 11:00:00 AM,22.733,72.401,,
605,09/17/17 12:00:00 PM,22.733,72.372,,
606,09/17/17 01:00:00 PM,22.781,72.381,,
607,09/17/17 02:00:00 PM,22.805,72.034,,
608,09/17/17 03:00:00 PM,22.829,72.068,,
609,09/17/17 04:00:00 PM,22.829,72.273,,
610,09/17/17 05:00:00 PM,22.853,72.512,,
611,09/17/17 06:00:00 PM,22.733,72.519,,
612,09/17/17 07:00:00 PM,22.733,72.548,,
613,09/17/17 08:00:00 PM,22.709,72.397,,
614,09/17/17 09:00:00 PM,22.781,72.235,,
615,09/17/17 10:00:00 PM,22.805,72.122,,
616,09/17/17 11:00:00 PM,22.829,72.390,,
617,09/18/17 12:00:00 AM,24.441,67.017,,
618,09/18/17 01:00:00 AM,24.417,67.073,,
619,09/18/17 02:00:00 AM,24.417,66.953,,
620,09/18/17 03:00:00 AM,24.441,66.867,,
621,09/18/17 04:00:00 AM,24.465,66.992,,
622,09/18/17 05:00:00 AM,24.441,67.108,,
623,09/18/17 06:00:00 AM,24.513,66.880,,
624,09/18/17 07:00:00 AM,24.417,66.983,,
625,09/18/17 08:00:00 AM,22.541,64.342,,
626,09/18/17 09:00:00 AM,22.565,72.516,,
627,09/18/17 10:00:00 AM,22.589,72.637,,
628,09/18/17 11:00:00 AM,22.589,72.930,,
629,09/18/17 12:00:00 PM,22.685,72.890,,
630,09/18/17 01:00:00 PM,22.685,72.714,,
631,09/18/17 02:00:00 PM,23.045,74.680,,
632,09/18/17 03:00:00 PM,22.757,73.050,,
633,09/18/17 04:00:00 PM,22.781,72.440,,
634,09/18/17 05:00:00 PM,22.877,72.605,,
635,09/18/17 06:00:00 PM,22.949,72.618,,
636,09/18/17 07:00:00 PM,22.949,72.589,,
637,09/18/17 08:00:00 PM,22.877,72.136,,
638,09/18/17 09:00:00 PM,22.925,72.350,,
639,09/18/17 10:00:00 PM,22.925,72.291,,
640,09/18/17 11:00:00 PM,22.925,72.291,,
641,09/19/17 12:00:00 AM,24.441,66.987,,
642,09/19/17 01:00:00 AM,24.417,66.983,,
643,09/19/17 02:00:00 AM,24.417,66.953,,
644,09/19/17 03:00:00 AM,24.441,66.927,,
645,09/19/17 04:00:00 AM,24.441,67.108,,
646,09/19/17 05:00:00 AM,24.392,67.189,,
647,09/19/17 06:00:00 AM,24.344,67.361,,
648,09/19/17 07:00:00 AM,24.368,67.395,,
649,09/19/17 08:00:00 AM,22.805,73.351,,
650,09/19/17 09:00:00 AM,22.781,72.498,,
651,09/19/17 10:00:00 AM,22.829,72.595,,
652,09/19/17 11:00:00 AM,22.805,72.591,,
653,09/19/17 12:00:00 PM,22.781,72.586,,
654,09/19/17 01:00:00 PM,22.805,72.737,,
655,09/19/17 02:00:00 PM,22.829,72.625,,
656,09/19/17 03:00:00 PM,22.877,72.458,,
657,09/19/17 04:00:00 PM,22.925,72.467,,
658,09/19/17 05:00:00 PM,22.949,72.501,,
659,09/19/17 06:00:00 PM,22.949,72.706,,
660,09/19/17 07:00:00 PM,22.877,72.663,,
661,09/19/17 08:00:00 PM,22.853,72.629,,
662,09/19/17 09:00:00 PM,22.877,72.605,,
663,09/19/17 10:00:00 PM,22.901,72.551,,
664,09/19/17 11:00:00 PM,22.901,72.404,,
665,09/20/17 12:00:00 AM,24.441,67.048,,
666,09/20/17 01:00:00 AM,24.417,66.983,,
667,09/20/17 02:00:00 AM,24.441,66.957,,
668,09/20/17 03:00:00 AM,24.417,66.893,,
669,09/20/17 04:00:00 AM,24.441,66.927,,
670,09/20/17 05:00:00 AM,24.441,66.897,,
671,09/20/17 06:00:00 AM,24.561,66.918,,
672,09/20/17 07:00:00 AM,24.392,67.069,,
673,09/20/17 08:00:00 AM,22.901,72.169,,
674,09/20/17 09:00:00 AM,22.901,72.169,,
675,09/20/17 10:00:00 AM,22.925,72.115,,
676,09/20/17 11:00:00 AM,22.997,72.246,,
677,09/20/17 12:00:00 PM,22.925,72.819,,
678,09/20/17 01:00:00 PM,22.829,73.589,,
679,09/20/17 02:00:00 PM,22.829,72.976,,
680,09/20/17 03:00:00 PM,22.805,72.825,,
681,09/20/17 04:00:00 PM,22.805,72.854,,
682,09/20/17 05:00:00 PM,22.829,72.830,,
683,09/20/17 06:00:00 PM,22.805,72.884,,
684,09/20/17 07:00:00 PM,22.853,72.366,,
685,09/20/17 08:00:00 PM,22.853,72.717,,
686,09/20/17 09:00:00 PM,22.877,72.458,,
687,09/20/17 10:00:00 PM,22.877,72.487,,
688,09/20/17 11:00:00 PM,22.877,72.400,,
689,09/21/17 12:00:00 AM,24.489,67.146,,
690,09/21/17 01:00:00 AM,24.441,66.927,,
691,09/21/17 02:00:00 AM,24.417,66.953,,
692,09/21/17 03:00:00 AM,24.441,66.957,,
693,09/21/17 04:00:00 AM,24.441,66.837,,
694,09/21/17 05:00:00 AM,24.441,66.837,,
695,09/21/17 06:00:00 AM,24.489,66.635,,
696,09/21/17 07:00:00 AM,24.344,66.940,,
697,09/21/17 08:00:00 AM,22.805,71.299,,
698,09/21/17 09:00:00 AM,22.781,72.645,,
699,09/21/17 10:00:00 AM,22.901,71.670,,
700,09/21/17 11:00:00 AM,22.805,72.854,,
701,09/21/17 12:00:00 PM,22.829,72.478,,
702,09/21/17 01:00:00 PM,22.805,72.386,,
703,09/21/17 02:00:00 PM,22.949,73.933,,
704,09/21/17 03:00:00 PM,22.973,73.004,,
705,09/21/17 04:00:00 PM,22.805,73.351,,
706,09/21/17 05:00:00 PM,22.757,72.991,,
707,09/21/17 06:00:00 PM,22.901,73.165,,
708,09/21/17 07:00:00 PM,22.853,72.951,,
709,09/21/17 08:00:00 PM,22.829,73.005,,
710,09/21/17 09:00:00 PM,22.877,72.722,,
711,09/21/17 10:00:00 PM,22.997,72.950,,
712,09/21/17 11:00:00 PM,22.877,72.663,,
713,09/22/17 12:00:00 AM,24.441,67.017,,
714,09/22/17 01:00:00 AM,24.465,66.992,,
715,09/22/17 02:00:00 AM,24.441,66.987,,
716,09/22/17 03:00:00 AM,24.441,66.957,,
717,09/22/17 04:00:00 AM,24.441,66.987,,
718,09/22/17 05:00:00 AM,24.465,66.992,,
719,09/22/17 06:00:00 AM,24.561,67.069,,
720,09/22/17 07:00:00 AM,24.537,68.354,,
721,09/22/17 08:00:00 AM,22.877,72.927,,
722,09/22/17 09:00:00 AM,22.829,73.210,,
723,09/22/17 10:00:00 AM,22.805,72.649,,
724,09/22/17 11:00:00 AM,22.877,73.014,,
725,09/22/17 12:00:00 PM,22.901,72.814,,
726,09/22/17 01:00:00 PM,22.805,72.737,,
727,09/22/17 02:00:00 PM,22.829,73.005,,
728,09/22/17 03:00:00 PM,22.877,72.956,,
729,09/22/17 04:00:00 PM,22.781,72.937,,
730,09/22/17 05:00:00 PM,22.829,72.830,,
731,09/22/17 06:00:00 PM,22.877,73.131,,
732,09/22/17 07:00:00 PM,22.805,73.030,,
733,09/22/17 08:00:00 PM,22.781,72.996,,
734,09/22/17 09:00:00 PM,22.805,72.913,,
735,09/22/17 10:00:00 PM,22.853,72.688,,
736,09/22/17 11:00:00 PM,22.853,72.659,,
737,09/23/17 12:00:00 AM,24.465,67.172,,
738,09/23/17 01:00:00 AM,24.441,67.168,,
739,09/23/17 02:00:00 AM,24.441,67.078,,
740,09/23/17 03:00:00 AM,24.441,67.108,,
741,09/23/17 04:00:00 AM,24.465,67.022,,
742,09/23/17 05:00:00 AM,24.513,67.120,,
743,09/23/17 06:00:00 AM,24.417,66.953,,
744,09/23/17 07:00:00 AM,24.368,67.215,,
745,09/23/17 08:00:00 AM,22.949,72.237,,
746,09/23/17 09:00:00 AM,22.877,72.897,,
747,09/23/17 10:00:00 AM,22.805,72.737,,
748,09/23/17 11:00:00 AM,22.901,72.463,,
749,09/23/17 12:00:00 PM,22.901,73.019,,
750,09/23/17 01:00:00 PM,22.829,72.917,,
751,09/23/17 02:00:00 PM,22.829,73.005,,
752,09/23/17 03:00:00 PM,22.925,72.526,,
753,09/23/17 04:00:00 PM,22.853,73.039,,
754,09/23/17 05:00:00 PM,22.781,73.113,,
755,09/23/17 06:00:00 PM,22.877,72.517,,
756,09/23/17 07:00:00 PM,22.877,73.073,,
757,09/23/17 08:00:00 PM,22.829,73.005,,
758,09/23/17 09:00:00 PM,22.829,72.742,,
759,09/23/17 10:00:00 PM,22.877,72.751,,
760,09/23/17 11:00:00 PM,22.853,72.746,,
761,09/24/17 12:00:00 AM,24.465,66.962,,
762,09/24/17 01:00:00 AM,24.465,67.082,,
763,09/24/17 02:00:00 AM,24.465,67.022,,
764,09/24/17 03:00:00 AM,24.441,66.987,,
765,09/24/17 04:00:00 AM,24.465,66.932,,
766,09/24/17 05:00:00 AM,24.489,67.026,,
767,09/24/17 06:00:00 AM,24.586,66.893,,
768,09/24/17 07:00:00 AM,24.537,67.095,,
769,09/24/17 08:00:00 AM,22.925,72.438,,
770,09/24/17 09:00:00 AM,22.877,72.663,,
771,09/24/17 10:00:00 AM,22.949,72.384,,
772,09/24/17 11:00:00 AM,22.901,72.931,,
773,09/24/17 12:00:00 PM,22.709,74.846,,
774,09/24/17 01:00:00 PM,22.661,72.797,,
775,09/24/17 02:00:00 PM,22.781,72.557,,
776,09/24/17 03:00:00 PM,22.709,73.070,,
777,09/24/17 04:00:00 PM,22.661,72.944,,
778,09/24/17 05:00:00 PM,22.781,72.469,,
779,09/24/17 06:00:00 PM,22.709,73.157,,
780,09/24/17 07:00:00 PM,22.685,72.890,,
781,09/24/17 08:00:00 PM,22.685,72.509,,
782,09/24/17 09:00:00 PM,22.709,72.719,,
783,09/24/17 10:00:00 PM,22.757,72.699,,
784,09/24/17 11:00:00 PM,22.757,72.728,,
785,09/25/17 12:00:00 AM,24.465,66.962,,
786,09/25/17 01:00:00 AM,24.441,66.957,,
787,09/25/17 02:00:00 AM,24.417,66.953,,
788,09/25/17 03:00:00 AM,24.441,66.957,,
789,09/25/17 04:00:00 AM,24.441,66.837,,
790,09/25/17 05:00:00 AM,24.441,66.957,,
791,09/25/17 06:00:00 AM,24.537,66.974,,
792,09/25/17 07:00:00 AM,24.368,67.455,,
793,09/25/17 08:00:00 AM,22.661,72.651,,
794,09/25/17 09:00:00 AM,22.781,72.440,,
795,09/25/17 10:00:00 AM,22.757,73.050,,
796,09/25/17 11:00:00 AM,22.709,72.953,,
797,09/25/17 12:00:00 PM,22.877,73.511,,
798,09/25/17 01:00:00 PM,23.021,71.752,,
799,09/25/17 02:00:00 PM,22.973,72.213,,
800,09/25/17 03:00:00 PM,22.949,72.208,,
801,09/25/17 04:00:00 PM,22.973,72.036,,
802,09/25/17 05:00:00 PM,23.093,71.854,,
803,09/25/17 06:00:00 PM,22.949,72.237,,
804,09/25/17 07:00:00 PM,22.925,72.203,,
805,09/25/17 08:00:00 PM,22.997,72.012,,
806,09/25/17 09:00:00 PM,23.021,71.957,,
807,09/25/17 10:00:00 PM,23.021,71.869,,
808,09/25/17 11:00:00 PM,23.069,71.731,,
809,09/26/17 12:00:00 AM,24.392,67.309,,
810,09/26/17 01:00:00 AM,24.417,67.223,,
811,09/26/17 02:00:00 AM,24.392,67.069,,
812,09/26/17 03:00:00 AM,24.392,67.189,,
813,09/26/17 04:00:00 AM,24.417,67.013,,
814,09/26/17 05:00:00 AM,24.392,67.039,,
815,09/26/17 06:00:00 AM,24.513,67.481,,
816,09/26/17 07:00:00 AM,24.392,67.369,,
817,09/26/17 08:00:00 AM,22.949,72.120,,
818,09/26/17 09:00:00 AM,23.021,75.285,,
819,09/26/17 10:00:00 AM,22.973,73.062,,
820,09/26/17 11:00:00 AM,23.021,72.134,,
821,09/26/17 12:00:00 PM,22.949,72.237,,
822,09/26/17 01:00:00 PM,22.901,72.404,,
823,09/26/17 02:00:00 PM,22.901,72.433,,
824,09/26/17 03:00:00 PM,23.045,71.933,,
825,09/26/17 04:00:00 PM,22.997,72.364,,
826,09/26/17 05:00:00 PM,22.877,72.517,,
827,09/26/17 06:00:00 PM,22.853,72.600,,
828,09/26/17 07:00:00 PM,22.973,71.978,,
829,09/26/17 08:00:00 PM,22.901,72.345,,
830,09/26/17 09:00:00 PM,22.973,72.213,,
831,09/26/17 10:00:00 PM,22.949,72.237,,
832,09/26/17 11:00:00 PM,22.973,72.154,,
833,09/27/17 12:00:00 AM,24.417,67.284,,
834,09/27/17 01:00:00 AM,24.441,67.258,,
835,09/27/17 02:00:00 AM,24.441,67.228,,
836,09/27/17 03:00:00 AM,24.441,67.198,,
837,09/27/17 04:00:00 AM,24.441,67.048,,
838,09/27/17 05:00:00 AM,24.417,67.133,,
839,09/27/17 06:00:00 AM,24.417,67.103,,
840,09/27/17 07:00:00 AM,24.441,67.198,,
841,09/27/17 08:00:00 AM,23.045,72.079,,
842,09/27/17 09:00:00 AM,22.949,72.091,,
843,09/27/17 09:58:08 AM,,,Logged,
844,09/27/17 10:00:00 AM,23.429,64.069,,
845,09/27/17 11:00:00 AM,22.877,72.517,,
846,09/27/17 12:00:00 PM,22.901,72.257,,
847,09/27/17 01:00:00 PM,23.045,71.933,,
848,09/27/17 02:00:00 PM,22.949,72.677,,
849,09/27/17 03:00:00 PM,22.877,72.605,,
850,09/27/17 04:00:00 PM,22.901,72.287,,
851,09/27/17 05:00:00 PM,23.117,72.621,,
852,09/27/17 06:00:00 PM,23.045,71.991,,
853,09/27/17 07:00:00 PM,23.045,71.874,,
854,09/27/17 08:00:00 PM,23.093,72.059,,
855,09/27/17 09:00:00 PM,23.093,72.000,,
856,09/27/17 10:00:00 PM,23.117,71.946,,
857,09/27/17 11:00:00 PM,23.117,71.799,,
858,09/28/17 12:00:00 AM,24.513,67.271,,
859,09/28/17 01:00:00 AM,24.392,67.219,,
860,09/28/17 02:00:00 AM,24.392,67.219,,
861,09/28/17 03:00:00 AM,24.417,67.193,,
862,09/28/17 04:00:00 AM,24.417,67.193,,
863,09/28/17 05:00:00 AM,24.392,67.189,,
864,09/28/17 06:00:00 AM,24.368,67.155,,
865,09/28/17 07:00:00 AM,24.344,67.121,,
866,09/28/17 08:00:00 AM,23.117,71.770,,
867,09/28/17 09:00:00 AM,23.237,72.028,,
868,09/28/17 10:00:00 AM,23.165,72.220,,
869,09/28/17 11:00:00 AM,23.093,71.942,,
870,09/28/17 12:00:00 PM,23.045,72.138,,
871,09/28/17 01:00:00 PM,23.093,71.971,,
872,09/28/17 02:00:00 PM,23.021,73.481,,
873,09/28/17 03:00:00 PM,22.973,72.887,,
874,09/28/17 04:00:00 PM,23.021,72.398,,
875,09/28/17 05:00:00 PM,22.781,72.879,,
876,09/28/17 06:00:00 PM,22.853,72.746,,
877,09/28/17 07:00:00 PM,22.829,73.005,,
878,09/28/17 08:00:00 PM,22.805,73.030,,
879,09/28/17 09:00:00 PM,22.877,72.722,,
880,09/28/17 10:00:00 PM,22.877,72.692,,
881,09/28/17 11:00:00 PM,22.901,72.609,,
882,09/29/17 12:00:00 AM,24.417,67.524,,
883,09/29/17 01:00:00 AM,24.417,67.374,,
884,09/29/17 02:00:00 AM,24.392,67.189,,
885,09/29/17 03:00:00 AM,24.417,67.223,,
886,09/29/17 04:00:00 AM,24.417,67.193,,
887,09/29/17 05:00:00 AM,24.368,67.365,,
888,09/29/17 06:00:00 AM,24.368,67.335,,
889,09/29/17 07:00:00 AM,24.320,67.536,,
890,09/29/17 08:00:00 AM,22.949,72.355,,
891,09/29/17 09:00:00 AM,22.997,71.835,,
892,09/29/17 10:00:00 AM,22.853,72.571,,
893,09/29/17 11:00:00 AM,22.901,72.404,,
894,09/29/17 12:00:00 PM,22.829,73.122,,
895,09/29/17 01:00:00 PM,22.805,73.176,,
896,09/29/17 02:00:00 PM,22.925,72.291,,
897,09/29/17 03:00:00 PM,22.853,72.951,,
898,09/29/17 04:00:00 PM,23.213,72.111,,
899,09/29/17 05:00:00 PM,22.997,73.213,,
900,09/29/17 06:00:00 PM,22.973,72.682,,
901,09/29/17 07:00:00 PM,22.901,72.697,,
902,09/29/17 08:00:00 PM,22.949,72.560,,
903,09/29/17 09:00:00 PM,23.021,72.544,,
904,09/29/17 10:00:00 PM,22.997,72.569,,
905,09/29/17 11:00:00 PM,23.021,72.280,,
906,09/30/17 12:00:00 AM,24.441,67.258,,
907,09/30/17 01:00:00 AM,24.441,67.138,,
908,09/30/17 02:00:00 AM,24.392,67.219,,
909,09/30/17 03:00:00 AM,24.417,67.193,,
910,09/30/17 04:00:00 AM,24.417,67.103,,
911,09/30/17 05:00:00 AM,24.441,67.078,,
912,09/30/17 06:00:00 AM,24.561,67.489,,
913,09/30/17 07:00:00 AM,24.441,67.378,,
914,09/30/17 08:00:00 AM,22.973,72.183,,
915,09/30/17 09:00:00 AM,22.973,72.242,,
916,09/30/17 10:00:00 AM,23.045,72.402,,
917,09/30/17 11:00:00 AM,23.093,72.470,,
918,09/30/17 12:00:00 PM,23.045,72.461,,
919,09/30/17 01:00:00 PM,22.997,72.452,,
920,09/30/17 02:00:00 PM,22.997,72.334,,
921,09/30/17 03:00:00 PM,22.949,72.413,,
922,09/30/17 04:00:00 PM,22.997,72.100,,
923,09/30/17 05:00:00 PM,23.117,72.768,,
924,09/30/17 06:00:00 PM,23.021,72.661,,
925,09/30/17 07:00:00 PM,22.973,72.418,,
926,09/30/17 08:00:00 PM,22.997,72.393,,
927,09/30/17 09:00:00 PM,23.021,72.456,,
928,09/30/17 10:00:00 PM,23.045,72.138,,
929,09/30/17 11:00:00 PM,23.045,72.402,,
930,10/01/17 12:00:00 AM,24.441,67.438,,
931,10/01/17 01:00:00 AM,24.465,67.172,,
932,10/01/17 02:00:00 AM,24.441,67.017,,
933,10/01/17 03:00:00 AM,24.441,67.138,,
934,10/01/17 04:00:00 AM,24.441,66.927,,
935,10/01/17 05:00:00 AM,24.417,67.013,,
936,10/01/17 06:00:00 AM,24.513,66.970,,
937,10/01/17 07:00:00 AM,24.489,67.146,,
938,10/01/17 08:00:00 AM,23.045,72.578,,
939,10/01/17 09:00:00 AM,23.021,72.427,,
940,10/01/17 10:00:00 AM,22.973,72.213,,
941,10/01/17 11:00:00 AM,22.973,72.506,,
942,10/01/17 12:00:00 PM,23.045,71.933,,
943,10/01/17 01:00:00 PM,23.117,71.976,,
944,10/01/17 02:00:00 PM,23.069,72.524,,
945,10/01/17 03:00:00 PM,23.021,72.574,,
946,10/01/17 04:00:00 PM,22.973,72.447,,
947,10/01/17 05:00:00 PM,23.021,72.163,,
948,10/01/17 06:00:00 PM,23.117,71.976,,
949,10/01/17 07:00:00 PM,23.069,72.612,,
950,10/01/17 08:00:00 PM,22.997,72.276,,
951,10/01/17 09:00:00 PM,23.093,71.854,,
952,10/01/17 10:00:00 PM,23.093,72.177,,
953,10/01/17 11:00:00 PM,23.165,71.985,,
954,10/02/17 12:00:00 AM,24.441,67.258,,
955,10/02/17 01:00:00 AM,24.417,67.043,,
956,10/02/17 02:00:00 AM,24.441,67.108,,
957,10/02/17 03:00:00 AM,24.441,67.168,,
958,10/02/17 04:00:00 AM,24.417,67.133,,
959,10/02/17 05:00:00 AM,24.392,67.069,,
960,10/02/17 06:00:00 AM,24.392,67.069,,
961,10/02/17 07:00:00 AM,24.465,66.510,,
962,10/02/17 08:00:00 AM,23.093,72.206,,
963,10/02/17 09:00:00 AM,23.021,72.222,,
964,10/02/17 10:00:00 AM,22.973,72.242,,
965,10/02/17 11:00:00 AM,22.973,72.301,,
966,10/02/17 12:00:00 PM,23.021,72.486,,
967,10/02/17 01:00:00 PM,23.093,72.499,,
968,10/02/17 02:00:00 PM,22.997,75.339,,
969,10/02/17 03:00:00 PM,22.949,72.648,,
970,10/02/17 04:00:00 PM,22.925,72.672,,
971,10/02/17 05:00:00 PM,23.093,72.587,,
972,10/02/17 06:00:00 PM,23.021,72.691,,
973,10/02/17 07:00:00 PM,22.973,72.740,,
974,10/02/17 08:00:00 PM,22.997,72.540,,
975,10/02/17 09:00:00 PM,23.045,72.432,,
976,10/02/17 10:00:00 PM,23.069,72.407,,
977,10/02/17 11:00:00 PM,23.069,72.348,,
978,10/03/17 12:00:00 AM,24.465,67.142,,
979,10/03/17 01:00:00 AM,24.465,67.082,,
980,10/03/17 02:00:00 AM,24.465,67.082,,
981,10/03/17 03:00:00 AM,24.465,66.962,,
982,10/03/17 04:00:00 AM,24.465,66.992,,
983,10/03/17 05:00:00 AM,24.441,67.378,,
984,10/03/17 06:00:00 AM,24.586,66.772,,
985,10/03/17 07:00:00 AM,24.465,67.352,,
986,10/03/17 08:00:00 AM,22.997,72.012,,
987,10/03/17 09:00:00 AM,22.997,72.012,,
988,10/03/17 10:00:00 AM,23.117,72.504,,
989,10/03/17 11:00:00 AM,23.213,74.655,,
990,10/03/17 12:00:00 PM,22.973,72.799,,
991,10/03/17 01:00:00 PM,22.949,72.794,,
992,10/03/17 02:00:00 PM,22.925,72.643,,
993,10/03/17 03:00:00 PM,22.949,72.677,,
994,10/03/17 04:00:00 PM,23.045,72.373,,
995,10/03/17 05:00:00 PM,22.973,72.887,,
996,10/03/17 06:00:00 PM,22.949,72.823,,
997,10/03/17 07:00:00 PM,22.925,72.614,,
998,10/03/17 08:00:00 PM,22.949,72.677,,
999,10/03/17 09:00:00 PM,22.973,72.447,,
1000,10/03/17 10:00:00 PM,22.997,72.422,,
1001,10/03/17 11:00:00 PM,22.997,72.364,,
1002,10/04/17 12:00:00 AM,24.489,67.086,,
1003,10/04/17 01:00:00 AM,24.441,67.168,,
1004,10/04/17 02:00:00 AM,24.489,66.906,,
1005,10/04/17 03:00:00 AM,24.489,66.996,,
1006,10/04/17 04:00:00 AM,24.489,66.846,,
1007,10/04/17 05:00:00 AM,24.465,67.112,,
1008,10/04/17 06:00:00 AM,24.610,67.107,,
1009,10/04/17 07:00:00 AM,24.513,67.240,,
1010,10/04/17 08:00:00 AM,23.021,72.691,,
1011,10/04/17 09:00:00 AM,22.997,72.774,,
1012,10/04/17 10:00:00 AM,22.973,72.564,,
1013,10/04/17 11:00:00 AM,22.925,72.526,,
1014,10/04/17 12:00:00 PM,22.925,72.497,,
1015,10/04/17 01:00:00 PM,23.021,72.134,,
1016,10/04/17 02:00:00 PM,23.069,72.172,,
1017,10/04/17 03:00:00 PM,23.045,72.578,,
1018,10/04/17 04:00:00 PM,22.973,72.799,,
1019,10/04/17 05:00:00 PM,22.925,72.614,,
1020,10/04/17 06:00:00 PM,22.925,72.643,,
