"Plot Title: Diapause"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10997590, SEN S/N: 10997590)","RH, % (LGR S/N: 10997590, SEN S/N: 10997590)","Host Connected (LGR S/N: 10997590)","End Of File (LGR S/N: 10997590)"
3299,06/29/17 12:00:00 AM,22.637,63.069,,
3300,06/29/17 12:30:00 AM,22.637,62.984,,
3301,06/29/17 01:00:00 AM,22.661,62.916,,
3302,06/29/17 01:30:00 AM,22.661,62.873,,
3303,06/29/17 02:00:00 AM,22.661,62.979,,
3304,06/29/17 02:30:00 AM,22.637,63.005,,
3305,06/29/17 03:00:00 AM,22.661,62.958,,
3306,06/29/17 03:30:00 AM,22.637,63.112,,
3307,06/29/17 04:00:00 AM,22.661,62.790,,
3308,06/29/17 04:30:00 AM,22.661,63.021,,
3309,06/29/17 05:00:00 AM,22.661,62.958,,
3310,06/29/17 05:30:00 AM,22.661,62.979,,
3311,06/29/17 06:00:00 AM,22.637,62.858,,
3312,06/29/17 06:30:00 AM,22.973,59.112,,
3313,06/29/17 07:00:00 AM,23.045,59.436,,
3314,06/29/17 07:30:00 AM,23.069,59.848,,
3315,06/29/17 08:00:00 AM,23.069,59.746,,
3316,06/29/17 08:30:00 AM,23.045,59.904,,
3317,06/29/17 09:00:00 AM,23.045,59.651,,
3318,06/29/17 09:30:00 AM,23.045,59.702,,
3319,06/29/17 10:00:00 AM,23.021,59.475,,
3320,06/29/17 10:30:00 AM,23.021,59.657,,
3321,06/29/17 11:00:00 AM,23.021,59.791,,
3322,06/29/17 11:30:00 AM,22.997,59.763,,
3323,06/29/17 12:00:00 PM,22.997,59.563,,
3324,06/29/17 12:30:00 PM,22.997,59.847,,
3325,06/29/17 01:00:00 PM,22.973,59.718,,
3326,06/29/17 01:30:00 PM,22.973,59.502,,
3327,06/29/17 02:00:00 PM,22.997,59.629,,
3328,06/29/17 02:30:00 PM,23.021,59.791,,
3329,06/29/17 03:00:00 PM,23.021,59.944,,
3330,06/29/17 03:30:00 PM,23.021,59.927,,
3331,06/29/17 04:00:00 PM,23.021,60.029,,
3332,06/29/17 04:30:00 PM,23.045,59.972,,
3333,06/29/17 05:00:00 PM,23.069,60.243,,
3334,06/29/17 05:30:00 PM,23.069,60.191,,
3335,06/29/17 06:00:00 PM,23.021,60.029,,
3336,06/29/17 06:30:00 PM,22.805,63.917,,
3337,06/29/17 07:00:00 PM,22.709,63.334,,
3338,06/29/17 07:30:00 PM,22.685,63.080,,
3339,06/29/17 08:00:00 PM,22.661,62.916,,
3340,06/29/17 08:30:00 PM,22.685,63.317,,
3341,06/29/17 09:00:00 PM,22.637,62.900,,
3342,06/29/17 09:30:00 PM,22.637,62.900,,
3343,06/29/17 10:00:00 PM,22.637,62.879,,
3344,06/29/17 10:30:00 PM,22.637,62.942,,
3345,06/29/17 11:00:00 PM,22.637,63.005,,
3346,06/29/17 11:30:00 PM,22.637,62.984,,
3347,06/30/17 12:00:00 AM,22.637,62.900,,
3348,06/30/17 12:30:00 AM,22.661,63.107,,
3349,06/30/17 01:00:00 AM,22.637,62.942,,
3350,06/30/17 01:30:00 AM,22.637,63.005,,
3351,06/30/17 02:00:00 AM,22.637,62.963,,
3352,06/30/17 02:30:00 AM,22.637,63.176,,
3353,06/30/17 03:00:00 AM,22.661,62.916,,
3354,06/30/17 03:30:00 AM,22.637,63.048,,
3355,06/30/17 04:00:00 AM,22.637,62.984,,
3356,06/30/17 04:30:00 AM,22.637,63.026,,
3357,06/30/17 05:00:00 AM,22.637,63.005,,
3358,06/30/17 05:30:00 AM,22.637,63.069,,
3359,06/30/17 06:00:00 AM,22.637,63.048,,
3360,06/30/17 06:30:00 AM,22.925,59.431,,
3361,06/30/17 07:00:00 AM,23.021,59.640,,
3362,06/30/17 07:30:00 AM,23.045,59.370,,
3363,06/30/17 08:00:00 AM,23.045,59.601,,
3364,06/30/17 08:30:00 AM,23.045,59.752,,
3365,06/30/17 09:00:00 AM,22.997,59.696,,
3366,06/30/17 09:30:00 AM,22.997,59.746,,
3367,06/30/17 10:00:00 AM,23.021,59.574,,
3368,06/30/17 10:30:00 AM,23.045,59.635,,
3369,06/30/17 11:00:00 AM,23.021,59.590,,
3370,06/30/17 11:30:00 AM,23.021,59.741,,
3371,06/30/17 12:00:00 PM,22.997,59.613,,
3372,06/30/17 12:30:00 PM,23.021,59.327,,
3373,06/30/17 01:00:00 PM,23.021,59.524,,
3374,06/30/17 01:30:00 PM,23.189,59.435,,
3375,06/30/17 02:00:00 PM,23.213,59.380,,
3376,06/30/17 02:30:00 PM,23.213,59.529,,
3377,06/30/17 03:00:00 PM,23.189,59.402,,
3378,06/30/17 03:30:00 PM,23.213,59.613,,
3379,06/30/17 04:00:00 PM,23.189,59.854,,
3380,06/30/17 04:30:00 PM,23.213,59.798,,
3381,06/30/17 05:00:00 PM,23.213,59.646,,
3382,06/30/17 05:30:00 PM,23.213,59.815,,
3383,06/30/17 06:00:00 PM,23.237,59.708,,
3384,06/30/17 06:30:00 PM,22.877,63.676,,
3385,06/30/17 07:00:00 PM,22.781,63.429,,
3386,06/30/17 07:30:00 PM,22.757,63.044,,
3387,06/30/17 08:00:00 PM,22.709,62.821,,
3388,06/30/17 08:30:00 PM,22.685,63.080,,
3389,06/30/17 09:00:00 PM,22.661,62.937,,
3390,06/30/17 09:30:00 PM,22.685,62.974,,
3391,06/30/17 10:00:00 PM,22.685,62.932,,
3392,06/30/17 10:30:00 PM,22.685,63.102,,
3393,06/30/17 11:00:00 PM,22.685,63.016,,
3394,06/30/17 11:30:00 PM,22.661,63.107,,
3395,07/01/17 12:00:00 AM,22.685,62.974,,
3396,07/01/17 12:30:00 AM,22.661,63.064,,
3397,07/01/17 01:00:00 AM,22.661,63.171,,
3398,07/01/17 01:30:00 AM,22.637,63.133,,
3399,07/01/17 02:00:00 AM,22.637,63.176,,
3400,07/01/17 02:30:00 AM,22.637,63.155,,
3401,07/01/17 03:00:00 AM,22.637,63.198,,
3402,07/01/17 03:30:00 AM,22.637,63.133,,
3403,07/01/17 04:00:00 AM,22.613,63.376,,
3404,07/01/17 04:30:00 AM,22.613,63.160,,
3405,07/01/17 05:00:00 AM,22.613,63.202,,
3406,07/01/17 05:30:00 AM,22.637,63.090,,
3407,07/01/17 06:00:00 AM,22.637,63.133,,
3408,07/01/17 06:30:00 AM,23.045,59.095,,
3409,07/01/17 07:00:00 AM,23.141,59.137,,
3410,07/01/17 07:30:00 AM,23.141,59.430,,
3411,07/01/17 08:00:00 AM,23.141,59.646,,
3412,07/01/17 08:30:00 AM,23.165,59.775,,
3413,07/01/17 09:00:00 AM,23.285,59.233,,
3414,07/01/17 09:30:00 AM,23.285,59.331,,
3415,07/01/17 10:00:00 AM,23.261,59.141,,
3416,07/01/17 10:30:00 AM,23.285,59.364,,
3417,07/01/17 11:00:00 AM,23.285,59.446,,
3418,07/01/17 11:30:00 AM,23.093,60.555,,
3419,07/01/17 12:00:00 PM,23.093,60.431,,
3420,07/01/17 12:30:00 PM,23.069,60.348,,
3421,07/01/17 01:00:00 PM,23.069,60.348,,
3422,07/01/17 01:30:00 PM,23.069,60.174,,
3423,07/01/17 02:00:00 PM,23.069,60.208,,
3424,07/01/17 02:30:00 PM,23.045,60.301,,
3425,07/01/17 03:00:00 PM,23.021,60.306,,
3426,07/01/17 03:30:00 PM,23.045,60.283,,
3427,07/01/17 04:00:00 PM,23.045,60.266,,
3428,07/01/17 04:30:00 PM,23.069,60.261,,
3429,07/01/17 05:00:00 PM,23.021,60.289,,
3430,07/01/17 05:30:00 PM,23.045,60.301,,
3431,07/01/17 06:00:00 PM,23.045,60.371,,
3432,07/01/17 06:30:00 PM,22.709,63.913,,
3433,07/01/17 07:00:00 PM,22.637,63.837,,
3434,07/01/17 07:30:00 PM,22.613,63.529,,
3435,07/01/17 08:00:00 PM,22.613,63.507,,
3436,07/01/17 08:30:00 PM,22.661,63.497,,
3437,07/01/17 09:00:00 PM,22.613,63.507,,
3438,07/01/17 09:30:00 PM,22.613,63.574,,
3439,07/01/17 10:00:00 PM,22.589,63.601,,
3440,07/01/17 10:30:00 PM,22.589,63.534,,
3441,07/01/17 11:00:00 PM,22.613,63.398,,
3442,07/01/17 11:30:00 PM,22.613,63.485,,
3443,07/02/17 12:00:00 AM,22.613,63.618,,
3444,07/02/17 12:30:00 AM,22.589,63.512,,
3445,07/02/17 01:00:00 AM,22.589,63.490,,
3446,07/02/17 01:30:00 AM,22.613,63.419,,
3447,07/02/17 02:00:00 AM,22.613,63.463,,
3448,07/02/17 02:30:00 AM,22.613,63.574,,
3449,07/02/17 03:00:00 AM,22.613,63.596,,
3450,07/02/17 03:30:00 AM,22.589,63.446,,
3451,07/02/17 04:00:00 AM,22.613,63.640,,
3452,07/02/17 04:30:00 AM,22.589,63.623,,
3453,07/02/17 05:00:00 AM,22.589,63.734,,
3454,07/02/17 05:30:00 AM,22.613,63.398,,
3455,07/02/17 06:00:00 AM,22.613,63.529,,
3456,07/02/17 06:30:00 AM,22.973,59.989,,
3457,07/02/17 07:00:00 AM,23.045,59.972,,
3458,07/02/17 07:30:00 AM,23.045,60.007,,
3459,07/02/17 08:00:00 AM,23.045,60.266,,
3460,07/02/17 08:30:00 AM,23.045,60.179,,
3461,07/02/17 09:00:00 AM,23.045,60.354,,
3462,07/02/17 09:30:00 AM,23.045,60.283,,
3463,07/02/17 10:00:00 AM,23.069,60.226,,
3464,07/02/17 10:30:00 AM,23.069,60.296,,
3465,07/02/17 11:00:00 AM,23.069,60.348,,
3466,07/02/17 11:30:00 AM,23.069,60.454,,
3467,07/02/17 12:00:00 PM,23.069,60.331,,
3468,07/02/17 12:30:00 PM,21.274,62.516,,
3469,07/02/17 01:00:00 PM,22.134,63.068,,
3470,07/02/17 01:30:00 PM,22.086,62.602,,
3471,07/02/17 02:00:00 PM,25.021,59.400,,
3472,07/02/17 02:30:00 PM,23.982,59.152,,
3473,07/02/17 03:00:00 PM,23.717,59.665,,
3474,07/02/17 03:30:00 PM,23.309,58.826,,
3475,07/02/17 04:00:00 PM,23.309,61.919,,
3476,07/02/17 04:30:00 PM,23.285,61.266,,
3477,07/02/17 05:00:00 PM,23.261,61.139,,
3478,07/02/17 05:30:00 PM,23.213,61.038,,
3479,07/02/17 06:00:00 PM,23.189,61.080,,
3480,07/02/17 06:30:00 PM,22.733,64.092,,
3481,07/02/17 07:00:00 PM,22.637,64.134,,
3482,07/02/17 07:30:00 PM,22.613,64.001,,
3483,07/02/17 08:00:00 PM,22.613,63.842,,
3484,07/02/17 08:30:00 PM,22.565,63.717,,
3485,07/02/17 09:00:00 PM,22.565,63.739,,
3486,07/02/17 09:30:00 PM,22.565,63.672,,
3487,07/02/17 10:00:00 PM,22.565,63.852,,
3488,07/02/17 10:30:00 PM,22.565,63.829,,
3489,07/02/17 11:00:00 PM,22.565,63.717,,
3490,07/02/17 11:30:00 PM,22.565,63.829,,
3491,07/03/17 12:00:00 AM,22.565,63.920,,
3492,07/03/17 12:30:00 AM,22.565,63.897,,
3493,07/03/17 01:00:00 AM,22.541,63.947,,
3494,07/03/17 01:30:00 AM,22.565,63.942,,
3495,07/03/17 02:00:00 AM,22.565,63.852,,
3496,07/03/17 02:30:00 AM,22.565,63.852,,
3497,07/03/17 03:00:00 AM,22.541,63.924,,
3498,07/03/17 03:30:00 AM,22.565,64.057,,
3499,07/03/17 04:00:00 AM,22.541,64.016,,
3500,07/03/17 04:30:00 AM,22.541,64.061,,
3501,07/03/17 05:00:00 AM,22.541,63.879,,
3502,07/03/17 05:30:00 AM,22.541,63.924,,
3503,07/03/17 06:00:00 AM,22.565,63.717,,
3504,07/03/17 06:30:00 AM,23.165,60.186,,
3505,07/03/17 07:00:00 AM,23.261,60.026,,
3506,07/03/17 07:30:00 AM,23.309,60.418,,
3507,07/03/17 08:00:00 AM,23.261,60.661,,
3508,07/03/17 08:30:00 AM,23.261,60.679,,
3509,07/03/17 09:00:00 AM,22.589,63.938,,
3510,07/03/17 09:30:00 AM,22.493,63.401,,
3511,07/03/17 10:00:00 AM,22.445,62.485,,
3512,07/03/17 10:30:00 AM,22.421,63.221,,
3513,07/03/17 11:00:00 AM,22.925,60.755,,
3514,07/03/17 11:30:00 AM,22.925,60.755,,
3515,07/03/17 12:00:00 PM,22.949,60.986,,
3516,07/03/17 12:30:00 PM,22.901,61.107,,
3517,07/03/17 01:00:00 PM,22.925,61.083,,
3518,07/03/17 01:30:00 PM,22.949,61.152,,
3519,07/03/17 02:00:00 PM,22.901,61.089,,
3520,07/03/17 02:30:00 PM,22.901,61.033,,
3521,07/03/17 03:00:00 PM,22.925,60.918,,
3522,07/03/17 03:30:00 PM,22.925,60.900,,
3523,07/03/17 04:00:00 PM,22.901,60.978,,
3524,07/03/17 04:30:00 PM,22.925,60.882,,
3525,07/03/17 05:00:00 PM,22.901,61.126,,
3526,07/03/17 05:30:00 PM,22.973,61.372,,
3527,07/03/17 06:00:00 PM,22.949,61.060,,
3528,07/03/17 06:30:00 PM,22.685,64.335,,
3529,07/03/17 07:00:00 PM,22.637,63.815,,
3530,07/03/17 07:30:00 PM,22.613,63.640,,
3531,07/03/17 08:00:00 PM,22.613,63.640,,
3532,07/03/17 08:30:00 PM,22.565,63.169,,
3533,07/03/17 09:00:00 PM,22.565,63.191,,
3534,07/03/17 09:30:00 PM,22.589,63.036,,
3535,07/03/17 10:00:00 PM,22.541,62.920,,
3536,07/03/17 10:30:00 PM,22.541,63.153,,
3537,07/03/17 11:00:00 PM,22.565,63.191,,
3538,07/03/17 11:30:00 PM,22.565,63.299,,
3539,07/04/17 12:00:00 AM,22.565,63.148,,
3540,07/04/17 12:30:00 AM,22.589,63.207,,
3541,07/04/17 01:00:00 AM,22.541,63.174,,
3542,07/04/17 01:30:00 AM,22.493,63.488,,
3543,07/04/17 02:00:00 AM,22.469,63.061,,
3544,07/04/17 02:30:00 AM,22.302,62.557,,
3545,07/04/17 03:00:00 AM,22.541,62.649,,
3546,07/04/17 03:30:00 AM,22.565,62.936,,
3547,07/04/17 04:00:00 AM,22.541,63.089,,
3548,07/04/17 04:30:00 AM,22.541,63.196,,
3549,07/04/17 05:00:00 AM,22.541,63.282,,
3550,07/04/17 05:30:00 AM,22.541,63.304,,
3551,07/04/17 06:00:00 AM,22.541,63.304,,
3552,07/04/17 06:30:00 AM,23.237,61.088,,
3553,07/04/17 07:00:00 AM,22.997,61.160,,
3554,07/04/17 07:30:00 AM,23.045,60.692,,
3555,07/04/17 08:00:00 AM,23.045,60.495,,
3556,07/04/17 08:30:00 AM,23.069,60.740,,
3557,07/04/17 09:00:00 AM,23.021,60.769,,
3558,07/04/17 09:30:00 AM,23.045,60.873,,
3559,07/04/17 10:00:00 AM,23.045,56.913,,
3560,07/04/17 10:30:00 AM,23.045,60.965,,
3561,07/04/17 11:00:00 AM,23.021,60.878,,
3562,07/04/17 11:30:00 AM,23.021,60.751,,
3563,07/04/17 12:00:00 PM,23.021,60.970,,
3564,07/04/17 12:30:00 PM,22.925,60.845,,
3565,07/04/17 01:00:00 PM,22.949,60.949,,
3566,07/04/17 01:30:00 PM,22.901,60.942,,
3567,07/04/17 02:00:00 PM,22.949,61.023,,
3568,07/04/17 02:30:00 PM,22.925,60.991,,
3569,07/04/17 03:00:00 PM,22.949,60.894,,
3570,07/04/17 03:30:00 PM,22.949,60.876,,
3571,07/04/17 04:00:00 PM,22.973,60.981,,
3572,07/04/17 04:30:00 PM,22.949,60.894,,
3573,07/04/17 05:00:00 PM,22.925,60.955,,
3574,07/04/17 05:30:00 PM,22.925,61.102,,
3575,07/04/17 06:00:00 PM,22.925,60.936,,
3576,07/04/17 06:30:00 PM,22.661,63.855,,
3577,07/04/17 07:00:00 PM,22.613,63.596,,
3578,07/04/17 07:30:00 PM,22.589,63.534,,
3579,07/04/17 08:00:00 PM,22.589,63.601,,
3580,07/04/17 08:30:00 PM,22.565,63.191,,
3581,07/04/17 09:00:00 PM,22.565,63.148,,
3582,07/04/17 09:30:00 PM,22.589,63.058,,
3583,07/04/17 10:00:00 PM,22.493,63.206,,
3584,07/04/17 10:30:00 PM,22.493,63.099,,
3585,07/04/17 11:00:00 PM,22.541,63.260,,
3586,07/04/17 11:30:00 PM,22.421,63.050,,
3587,07/05/17 12:00:00 AM,22.134,62.212,,
3588,07/05/17 12:30:00 AM,22.565,62.665,,
3589,07/05/17 01:00:00 AM,22.565,63.020,,
3590,07/05/17 01:30:00 AM,22.565,63.169,,
3591,07/05/17 02:00:00 AM,22.565,63.212,,
3592,07/05/17 02:30:00 AM,22.565,63.277,,
3593,07/05/17 03:00:00 AM,22.565,63.234,,
3594,07/05/17 03:30:00 AM,22.541,63.325,,
3595,07/05/17 04:00:00 AM,22.541,63.304,,
3596,07/05/17 04:30:00 AM,22.565,63.256,,
3597,07/05/17 05:00:00 AM,22.565,63.256,,
3598,07/05/17 05:30:00 AM,22.541,63.347,,
3599,07/05/17 06:00:00 AM,22.541,63.347,,
3600,07/05/17 06:30:00 AM,23.357,61.459,,
3601,07/05/17 07:00:00 AM,23.045,61.020,,
3602,07/05/17 07:30:00 AM,23.045,60.928,,
3603,07/05/17 08:00:00 AM,23.045,60.782,,
3604,07/05/17 08:30:00 AM,23.045,60.928,,
3605,07/05/17 09:00:00 AM,21.871,61.428,,
3606,07/05/17 09:30:00 AM,23.189,59.452,,
3607,07/05/17 10:00:00 AM,23.069,60.401,,
3608,07/05/17 10:30:00 AM,23.021,60.500,,
3609,07/05/17 11:00:00 AM,23.093,58.033,,
3610,07/05/17 11:12:35 AM,,,Logged,
3611,07/05/17 11:30:00 AM,22.901,61.502,,
3612,07/05/17 12:00:00 PM,22.925,61.288,,
3613,07/05/17 12:30:00 PM,22.925,61.232,,
3614,07/05/17 01:00:00 PM,22.901,61.294,,
3615,07/05/17 01:30:00 PM,22.206,64.786,,
3616,07/05/17 02:00:00 PM,21.728,65.825,,
3617,07/05/17 02:30:00 PM,21.776,65.211,,
3618,07/05/17 03:00:00 PM,21.752,65.142,,
3619,07/05/17 03:30:00 PM,21.728,65.098,,
3620,07/05/17 04:00:00 PM,21.752,64.948,,
3621,07/05/17 04:30:00 PM,21.752,65.044,,
3622,07/05/17 05:00:00 PM,21.799,64.962,,
3623,07/05/17 05:30:00 PM,21.799,64.770,,
3624,07/05/17 06:00:00 PM,21.752,64.709,,
3625,07/05/17 06:30:00 PM,22.949,63.842,,
3626,07/05/17 07:00:00 PM,22.901,63.382,,
3627,07/05/17 07:30:00 PM,22.877,63.105,,
3628,07/05/17 08:00:00 PM,22.781,63.082,,
3629,07/05/17 08:30:00 PM,21.847,62.059,,
3630,07/05/17 09:00:00 PM,23.621,61.421,,
3631,07/05/17 09:30:00 PM,22.134,62.653,,
3632,07/05/17 10:00:00 PM,23.669,61.488,,
3633,07/05/17 10:30:00 PM,22.829,62.465,,
3634,07/05/17 11:00:00 PM,22.062,61.038,,
3635,07/05/17 11:30:00 PM,23.790,61.192,,
3636,07/06/17 12:00:00 AM,21.513,62.307,,
3637,07/06/17 12:30:00 AM,24.320,61.000,,
3638,07/06/17 01:00:00 AM,22.350,63.150,,
3639,07/06/17 01:30:00 AM,23.429,61.598,,
3640,07/06/17 02:00:00 AM,23.045,62.055,,
3641,07/06/17 02:30:00 AM,22.134,60.914,,
3642,07/06/17 03:00:00 AM,23.766,61.217,,
3643,07/06/17 03:30:00 AM,21.489,61.964,,
3644,07/06/17 04:00:00 AM,24.055,61.307,,
3645,07/06/17 04:30:00 AM,22.039,62.900,,
3646,07/06/17 05:00:00 AM,23.862,61.387,,
3647,07/06/17 05:30:00 AM,22.733,62.837,,
3648,07/06/17 06:00:00 AM,22.733,60.798,,
3649,07/06/17 06:30:00 AM,21.919,63.261,,
3650,07/06/17 07:00:00 AM,21.823,64.025,,
3651,07/06/17 07:30:00 AM,21.799,64.257,,
3652,07/06/17 08:00:00 AM,21.823,64.229,,
3653,07/06/17 08:30:00 AM,21.847,64.201,,
3654,07/06/17 09:00:00 AM,21.823,64.436,,
3655,07/06/17 09:30:00 AM,21.847,64.478,,
3656,07/06/17 10:00:00 AM,21.823,64.460,,
3657,07/06/17 10:30:00 AM,21.871,64.450,,
3658,07/06/17 11:00:00 AM,21.847,64.385,,
3659,07/06/17 11:30:00 AM,21.823,64.576,,
3660,07/06/17 12:00:00 PM,21.776,64.586,,
3661,07/06/17 12:30:00 PM,21.847,64.619,,
3662,07/06/17 01:00:00 PM,21.799,64.699,,
3663,07/06/17 01:30:00 PM,21.799,64.675,,
3664,07/06/17 02:00:00 PM,21.752,64.685,,
3665,07/06/17 02:30:00 PM,21.776,64.657,,
3666,07/06/17 03:00:00 PM,21.752,64.732,,
3667,07/06/17 03:30:00 PM,21.776,64.751,,
3668,07/06/17 04:00:00 PM,21.752,64.709,,
3669,07/06/17 04:30:00 PM,21.752,64.685,,
3670,07/06/17 05:00:00 PM,21.776,64.657,,
3671,07/06/17 05:30:00 PM,21.776,64.633,,
3672,07/06/17 06:00:00 PM,21.776,64.751,,
3673,07/06/17 06:30:00 PM,22.877,63.631,,
3674,07/06/17 07:00:00 PM,22.877,63.520,,
3675,07/06/17 07:30:00 PM,22.685,63.339,,
3676,07/06/17 08:00:00 PM,22.254,61.625,,
3677,07/06/17 08:30:00 PM,23.597,61.738,,
3678,07/06/17 09:00:00 PM,21.728,61.113,,
3679,07/06/17 09:30:00 PM,23.790,61.403,,
3680,07/06/17 10:00:00 PM,21.465,61.779,,
3681,07/06/17 10:30:00 PM,23.790,61.676,,
3682,07/06/17 11:00:00 PM,21.393,62.470,,
3683,07/06/17 11:30:00 PM,23.838,61.706,,
3684,07/07/17 12:00:00 AM,21.608,62.684,,
3685,07/07/17 12:30:00 AM,23.790,61.578,,
3686,07/07/17 01:00:00 AM,21.752,62.633,,
3687,07/07/17 01:30:00 AM,23.669,61.604,,
3688,07/07/17 02:00:00 AM,22.062,61.915,,
3689,07/07/17 02:30:00 AM,23.141,61.817,,
3690,07/07/17 03:00:00 AM,22.781,61.720,,
3691,07/07/17 03:30:00 AM,22.925,61.747,,
3692,07/07/17 04:00:00 AM,22.901,61.830,,
3693,07/07/17 04:30:00 AM,22.925,61.883,,
3694,07/07/17 05:00:00 AM,22.901,61.849,,
3695,07/07/17 05:30:00 AM,22.901,61.791,,
3696,07/07/17 06:00:00 AM,22.901,61.791,,
3697,07/07/17 06:30:00 AM,22.039,63.365,,
3698,07/07/17 07:00:00 AM,21.847,64.339,,
3699,07/07/17 07:30:00 AM,21.847,64.385,,
3700,07/07/17 08:00:00 AM,21.799,64.325,,
3701,07/07/17 08:30:00 AM,21.847,64.293,,
3702,07/07/17 09:00:00 AM,22.373,63.295,,
3703,07/07/17 09:30:00 AM,22.373,62.541,,
3704,07/07/17 10:00:00 AM,22.517,62.695,,
3705,07/07/17 10:30:00 AM,22.493,62.680,,
3706,07/07/17 11:00:00 AM,22.517,62.613,,
3707,07/07/17 11:30:00 AM,22.445,62.526,,
3708,07/07/17 12:00:00 PM,22.445,62.506,,
3709,07/07/17 12:30:00 PM,22.445,62.445,,
3710,07/07/17 01:00:00 PM,22.445,62.364,,
3711,07/07/17 01:30:00 PM,22.493,62.374,,
3712,07/07/17 02:00:00 PM,22.493,62.475,,
3713,07/07/17 02:30:00 PM,22.493,62.414,,
3714,07/07/17 03:00:00 PM,22.493,62.495,,
3715,07/07/17 03:30:00 PM,22.493,62.475,,
3716,07/07/17 04:00:00 PM,22.517,62.308,,
3717,07/07/17 04:30:00 PM,22.517,62.268,,
3718,07/07/17 05:00:00 PM,22.421,62.389,,
3719,07/07/17 05:30:00 PM,22.469,62.399,,
3720,07/07/17 06:00:00 PM,22.445,62.384,,
3721,07/07/17 06:30:00 PM,22.230,61.592,,
3722,07/07/17 07:00:00 PM,23.093,61.906,,
3723,07/07/17 07:30:00 PM,22.517,61.797,,
3724,07/07/17 08:00:00 PM,23.021,62.281,,
3725,07/07/17 08:30:00 PM,23.237,62.606,,
3726,07/07/17 09:00:00 PM,22.541,62.323,,
3727,07/07/17 09:30:00 PM,23.814,62.235,,
3728,07/07/17 10:00:00 PM,21.489,61.699,,
3729,07/07/17 10:30:00 PM,24.127,61.544,,
3730,07/07/17 11:00:00 PM,21.346,61.056,,
3731,07/07/17 11:30:00 PM,23.886,60.926,,
3732,07/08/17 12:00:00 AM,21.489,60.724,,
3733,07/08/17 12:30:00 AM,24.175,60.843,,
3734,07/08/17 01:00:00 AM,21.895,62.930,,
3735,07/08/17 01:30:00 AM,23.814,62.112,,
3736,07/08/17 02:00:00 AM,21.441,61.468,,
3737,07/08/17 02:30:00 AM,23.069,59.138,,
3738,07/08/17 03:00:00 AM,23.285,62.533,,
3739,07/08/17 03:30:00 AM,21.847,63.128,,
3740,07/08/17 04:00:00 AM,23.934,62.189,,
3741,07/08/17 04:30:00 AM,21.393,61.553,,
3742,07/08/17 05:00:00 AM,23.189,59.077,,
3743,07/08/17 05:30:00 AM,23.261,62.748,,
3744,07/08/17 06:00:00 AM,21.704,62.909,,
3745,07/08/17 06:30:00 AM,23.261,60.752,,
3746,07/08/17 07:00:00 AM,22.421,62.736,,
3747,07/08/17 07:30:00 AM,22.445,62.404,,
3748,07/08/17 08:00:00 AM,21.943,62.174,,
3749,07/08/17 08:30:00 AM,23.117,61.041,,
3750,07/08/17 09:00:00 AM,22.421,62.531,,
3751,07/08/17 09:30:00 AM,22.469,62.219,,
3752,07/08/17 10:00:00 AM,22.110,62.177,,
3753,07/08/17 10:30:00 AM,23.141,61.487,,
3754,07/08/17 11:00:00 AM,22.469,62.339,,
3755,07/08/17 11:30:00 AM,22.206,57.652,,
3756,07/08/17 12:00:00 PM,21.847,64.178,,
3757,07/08/17 12:30:00 PM,21.823,64.298,,
3758,07/08/17 01:00:00 PM,21.656,57.872,,
3759,07/08/17 01:30:00 PM,21.776,63.723,,
3760,07/08/17 02:00:00 PM,21.823,62.358,,
3761,07/08/17 02:30:00 PM,21.823,63.582,,
3762,07/08/17 03:00:00 PM,21.823,63.846,,
3763,07/08/17 03:30:00 PM,21.799,63.762,,
3764,07/08/17 04:00:00 PM,21.799,63.851,,
3765,07/08/17 04:30:00 PM,21.823,63.868,,
3766,07/08/17 05:00:00 PM,21.799,63.918,,
3767,07/08/17 05:30:00 PM,21.823,63.935,,
3768,07/08/17 06:00:00 PM,21.799,63.985,,
3769,07/08/17 06:30:00 PM,22.733,62.526,,
3770,07/08/17 07:00:00 PM,23.021,61.765,,
3771,07/08/17 07:30:00 PM,22.901,61.559,,
3772,07/08/17 08:00:00 PM,22.829,61.729,,
3773,07/08/17 08:30:00 PM,22.925,62.041,,
3774,07/08/17 09:00:00 PM,22.469,61.314,,
3775,07/08/17 09:30:00 PM,22.877,61.450,,
3776,07/08/17 10:00:00 PM,22.877,61.603,,
3777,07/08/17 10:30:00 PM,22.901,61.617,,
3778,07/08/17 11:00:00 PM,22.901,61.559,,
3779,07/08/17 11:30:00 PM,22.925,61.496,,
3780,07/09/17 12:00:00 AM,22.901,61.597,,
3781,07/09/17 12:30:00 AM,22.901,61.388,,
3782,07/09/17 01:00:00 AM,22.901,61.502,,
3783,07/09/17 01:30:00 AM,22.925,61.458,,
3784,07/09/17 02:00:00 AM,22.901,61.617,,
3785,07/09/17 02:30:00 AM,22.901,61.636,,
3786,07/09/17 03:00:00 AM,22.901,61.559,,
3787,07/09/17 03:30:00 AM,22.901,61.713,,
3788,07/09/17 04:00:00 AM,22.925,61.592,,
3789,07/09/17 04:30:00 AM,22.901,61.713,,
3790,07/09/17 05:00:00 AM,22.901,61.694,,
3791,07/09/17 05:30:00 AM,22.877,61.777,,
3792,07/09/17 06:00:00 AM,22.877,61.757,,
3793,07/09/17 06:30:00 AM,21.919,63.650,,
